j,23:33:28,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/pichu.gif
gwe,23:55:05,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/spearow.gif
wegio,00:03:00,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/togepi.gif
be,00:03:02,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/vulpix.gif
ge,00:03:02,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/pidgey.gif
aw,00:03:03,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/cleffa.gif
fwe,00:03:04,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/togepi.gif
ga,00:03:05,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/smoochum.gif
gaq,00:03:06,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/nidoran.gif
ehr,00:03:06,3,1,0.0,C:/Users/siche/OneDrive/Documents/git_repos/pokemoneggdisplay/egggifs/hatchedgifs/igglybuff.gif
a,00:11:58,1,16,0.0009000000000000001,
b,00:12:04,1,17,0.0045000000000000005,
c,00:12:05,1,25,0.0073,
d,00:12:05,1,3,0.0,
e,00:12:06,0,58,0.0282,
f,00:12:06,1,3,0.0,
g,00:12:07,1,3,0.0002,
h,00:12:08,0,56,0.051500000000000004,
i,00:12:09,1,20,0.0047,
jk,00:12:16,0,49,0.0344,
l,00:12:18,0,48,0.0261,
m,00:12:19,1,19,0.005200000000000001,
n,00:12:23,1,0,0.0,
o,00:12:24,0,43,0.020000000000000004,
p,00:12:24,0,42,0.0171,
q,00:12:25,0,41,0.022000000000000002,
r,00:12:26,1,11,0.0016,
s,00:12:26,0,40,0.0253,
t,00:12:27,0,39,0.023,
u,00:12:28,0,38,0.0159,
v,00:12:29,0,37,0.0246,
w,00:12:30,0,36,0.01,
