a,23:33:13,1,66,0.063,
b,23:33:14,2,21,0.0034000000000000002,
c,23:33:15,2,27,0.0072,
d,23:33:17,2,48,0.06,
e,23:33:19,2,7,0.0,
f,23:33:20,1,35,0.029199999999999997,
g,23:33:20,2,24,0.0188,
h,23:33:22,2,0,0.0,
i,23:33:24,1,49,0.07279999999999999,
j,23:33:28,2,23,0.0102,
gw,21:15:15,0,28,0.0184,
hre,21:15:21,0,24,0.006,
aw,21:15:22,0,23,0.018000000000000002,
t,21:15:22,0,23,0.024400000000000005,
ew,21:15:23,0,22,0.0114,
q,21:15:23,0,22,0.0158,
th,21:15:24,0,21,0.009600000000000001,
adsg,21:15:24,0,21,0.012400000000000001,
